comment,replies,date,user_name
"Congratulations Mr Trump and to All Americans, ❤❤",[],2024-11-06T14:25:42Z,@suek1674
"Goodbye kamel/Joe you had to go meo Mio..
Son of a gun will have good fun on the bio., 😜😜😜",[],2024-11-06T14:25:12Z,@williammaus7606
The 🐐,[],2024-11-06T14:25:10Z,@brentskomsky4669
as an Israeli I thank God and I got goosebumps❤❤,"['You are disgusting,', 'We do too. Love you!', 'Bohoo citizen of tyrant country', ""@@mansorali2182 😂😂 booho? I didn't think it was possible to be this stupid but then here you are 😂😂😂"", ""\u200b@@mansorali2182you better cut it out! You don't mess with Gods country!""]",2024-11-06T14:24:16Z,@svietka202
❤🇺🇸❤.,[],2024-11-06T14:24:02Z,@lovelyl8839
"President trump. Please lower rent every were it’s way to expensive. I think it shouldn’t go up 70 dollars every year either. People will be homeless. Me and my husband live in a 2 bedroom and pay 1,725.00 we live paycheck to paycheck",[],2024-11-06T14:23:36Z,@sharonbauer3132
MAGA!❤,[],2024-11-06T14:23:36Z,@blaayourway
❤️🤘🌵🇺🇸✝️🫠,[],2024-11-06T14:22:54Z,@kevinproulx9137
Congratulations from the Philippines!!! 🎉,[],2024-11-06T14:22:53Z,@mikz33
"Congrads President Trump and JD. This is a GREAT moment.  America will be what is was meant to be. Wish he didnt have to wait to get behind the wheel again. Biden & Harris  dragged us down for 4years. To this day I believe they did not  win 2020 and America suffered. Now  the legitimate President is back
too fix America.  Thank You Voters for seeing the light. Now Judge Merchan do the right thing and overturn the unfair conviction that the Jury handed down. America does not want it and President Trump does not deserve it.",[],2024-11-06T14:22:28Z,@marke6569
"We are praying for you, President Trump! We are praying for our country. We are praying for our people. We are praying for the economy. We are praying for peace. We are praying for the world! Thank you, Lord for answering prayers!!! Amen!!!",[],2024-11-06T14:21:50Z,@rebeccag.2381
Congratulations 🎊 👏 💐 🥳 🎊,[],2024-11-06T14:21:43Z,@karenparks6087
Now let’s keep him alive until January!,[],2024-11-06T14:21:40Z,@Thepathof77
❤❤❤,[],2024-11-06T14:21:39Z,@Rhonda996
"Good morning Mr. President Donal Trump,
God bless you and  America.
Keeping going.
Just remember  this:
The main thing is keep the main thing the main thing.
We love you.",[],2024-11-06T14:20:58Z,@rudyvillegas4532
I have never been happier than I ma for this victory of Donald Trump despite everything he has been through. Congratulation Boss of everyone. We love you from Africa,[],2024-11-06T14:20:53Z,@bodybeautycare
"Not a US citizen…
I have nothing for or against the Trump! Or USA in general. Best thing about Trump is when it comes to taking tough decisions, he is the one who got the ba**s to take them!!!",[],2024-11-06T14:20:50Z,@NK-vi5xm
"President Trump has shown courage, determination, even when the burden was great, driven by his convictions and not by the circumstances, the true values ​​of being an American. God bless the USA!",[],2024-11-06T14:20:39Z,@BlackRiverGold
He won BIGLY,[],2024-11-06T14:19:47Z,@scootypuffjr.
Proud to be American!  God Bless President Trump/ Vance  MAGA,[],2024-11-06T14:19:35Z,@MaRa-dv2vx
Your country is a joke when a man running for your leader is fighting felony cases and is endorsed by comedians like the nelk boys 😂,[],2024-11-06T14:18:04Z,@5.56er
"Propaganda Trump hasn't won, they are still counting.",[],2024-11-06T14:16:18Z,@cheshirekittinz17
PRESIDENT TRUMP IS ALWAYS WINNING.🇺🇸,[],2024-11-06T14:16:03Z,@LETSBESTRONGER
"Thank God, now I can sleep, whew that was Scary, get em Trump",[],2024-11-06T14:15:04Z,@rowdy9379
Thanks G-d,[],2024-11-06T14:14:53Z,@patriciabrenner9216
We love and Support you President Trump !!!!,[],2024-11-06T14:14:41Z,@idk_5032
"Congratulations ser Donald Trump God bless you always,my idol ❤",[],2024-11-06T14:14:40Z,@palomoramon2577
God bless you Mr Trump in this postion you got.,[],2024-11-06T14:14:35Z,@martheusabwimana9811
Congratulations 47  Trump President make America great again and thank God for for doing it❤,[],2024-11-06T14:14:34Z,@pampatino3777
Congratulations 🎉🎊🎈🍾 to America 🇺🇸,[],2024-11-06T14:13:59Z,@mahad4088
I am so happy.  LETS ALL LOVE EACHOTHER AGAIN,['YES! Let’s all love each other again and celebrate over a bon fire while wearing red hats of pride!'],2024-11-06T14:13:42Z,@idk_5032
"I got my citizenship 2 years ago and I voted in USA for the first time in my life and I voted for TRUMP. This is the message from my wife after I voted: 
“Congratulations American citizen for your first and probably the most important vote for the American future “ 
I  had tears in my eyes. 
Mister president, MAKE AMERICA GREAT AGAN! ❤",['Congratulations!!!'],2024-11-06T14:12:36Z,@chrisrobert6491
Trump2024 💕,[],2024-11-06T14:12:19Z,@WifeOfELVIS
Why Is Dana white up there lol,[],2024-11-06T14:12:03Z,@samsartain373
Thank you,[],2024-11-06T14:11:33Z,@kathleenmatty2036
Congratulations 🎉,[],2024-11-06T14:11:20Z,@kathleenmatty2036
Congratulations from Dominican Republic 🇩🇴,[],2024-11-06T14:10:58Z,@valentinamontilla168
PRAISE GOD! 🥳,[],2024-11-06T14:09:36Z,@brianachim2670
God bless usa 🇺🇸,[],2024-11-06T14:09:34Z,@AmzoNioks
Joe Biden caused all this.,[],2024-11-06T14:08:47Z,@successmike
Congratulations ❤❤❤God Bless America ❤,[],2024-11-06T14:08:29Z,@THEREALCANDYOFFICE
Drill baby drill,[],2024-11-06T14:08:21Z,@kayowen8215
GOD JESUS CHRIST is good 🙏🙏🙏Thank you GOD.,['Amen!!❤'],2024-11-06T14:07:49Z,@AndrewLovePriscilla
"Heartfelt Welcome back to our First Lady, Melania.
We pray daily for you with love and gratitude.",[],2024-11-06T14:07:31Z,@pattycakesxo1758
“These are our friends “ I love it!,[],2024-11-06T14:07:23Z,@joshkitchen9926
"I hope you will not forget the promises you made for world peace. You can be the president who brings peace to the world
. Congratulations from Turkey Donald Trump👍",[],2024-11-06T14:07:09Z,@Erol-d6i
"So damn happy I got kinda emotional.  
We now need to send prayers up to Canada and pray Pierre Poilievre gets elected.",[],2024-11-06T14:06:31Z,@I-Have-The-Cuckoo
"Trump said in his speech.
If I win, I will release Imran Khan from jail. Deliver this message to me please Release Imran Khan 🙏😢",[],2024-11-06T14:06:28Z,@Smile1122-b9t
AMERICA IS SAVED!!!,[],2024-11-06T14:06:14Z,@sinkthekraken
"Now, the work begins. Legislative work.
TX you, Lord Jesus.",[],2024-11-06T14:06:13Z,@chrisdavis9928
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🙏🏻🫶🏻🎉👏🏻,[],2024-11-06T14:06:10Z,@karenbarnes5517
So glad your back in office again🇺🇸🙏🏻🫶🏻👏🏻,[],2024-11-06T14:05:40Z,@karenbarnes5517
Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿,[],2024-11-06T14:05:31Z,@thistooshallpass5425
Will India be free from The New Colombo Plan Agreement?,[],2024-11-06T14:05:31Z,@IADCC
29:02 The most touching moment in this whole story is that Melania and Donald are walking through life holding each other's hands. My congratulations from Ukraine on their election!,[],2024-11-06T14:05:21Z,@valerymoyseenko
Im real happy trump won,[],2024-11-06T14:04:55Z,@yobo-ya5256
🇺🇸🫶🏻🙏🏻🇺🇸🫶🏻🙏🏻🇺🇸🫶🏻🙏🏻👍👏🏻🎉,[],2024-11-06T14:04:42Z,@karenbarnes5517
Thank you God for give us the best president ever we’ve been 🙏,[],2024-11-06T14:04:01Z,@valentinamontilla168
President Trump and First Lady 🇺🇸🫶🏻👏🏻,[],2024-11-06T14:03:27Z,@karenbarnes5517
Yay,[],2024-11-06T14:02:44Z,@jeannekrausse4613
"Bitcoin, as Strategic Reserve Asset. This is the last chance of America. I think you know.",[],2024-11-06T14:02:19Z,@hedgehog1589
God protect all of us,[],2024-11-06T14:02:14Z,@kayowen8215
Worst mistake in our history.,[],2024-11-06T14:01:58Z,@vickihamrick5134
Congratulations 🎊 👏 💐 🥳 🎊 Mr.President 💖 ❤️ 💕 well done 👏,[],2024-11-06T14:01:50Z,@triciarj72
MAKE AMERICA GREAT AGAIN!!!👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,[],2024-11-06T14:01:21Z,@cathrinemcghee1108
Trump 💪 2024,[],2024-11-06T14:01:20Z,@biblicalchronicles-vz7oh
Congratulations 🎊  from chile  🇨🇱,[],2024-11-06T14:01:08Z,@qieiyeueiw
Godbless America. from Nigeria 🇳🇬🇺🇸,[],2024-11-06T14:01:02Z,@ubongrobert2633
God bless America 🕎,[],2024-11-06T14:00:51Z,@biblicalchronicles-vz7oh
Redemption!,[],2024-11-06T14:00:11Z,@reneepollard9111
?,[],2024-11-06T14:00:06Z,@Leaoneandonly
God bless the usa,[],2024-11-06T14:00:06Z,@kayowen8215
Congratulations to you Mr Trump May the Lord himself bless you and America ❤🎉,[],2024-11-06T13:59:57Z,@suzyles47suzyles81
Congratulations from Cambodia 🎉❤❤❤,[],2024-11-06T13:59:56Z,@awitheary6279
"HOT DAMN!!!! When I found out he won it, I will admit i started crying... these last 4 years have been absolutely horrible for me,  I Lost my home due to Cost of living and housing rise,  I had to live in my car for 3 months, I had to give up my house, home and everything i knew and loved about the state I lived my whole life in and moved across the country.  Where I spent 3 months there in my car,  spent time in a homeless shelter, Finally got into a place but couldn't fill up my refrigerator or have any food on hand for 8 months, I ate 1 meal a day down at the shelter.  When Donald was in before I was in the best Shape, had no issues with housing, finances, keeping food on my table.  the last 4 years was a disaster for me, and i am slowly trying to recoop my loses.  I cannot wait to see what happens these next 4 years, I wish you all prosperity and happiness!!",['I pray things turn around for you. Keep the faith in our Lord Jesus. And God bless America and our President Trump!'],2024-11-06T13:59:29Z,@mystikka1gaming740
Congratulations Mr. Trump for being the president of the USA. All the best. SCMO,[],2024-11-06T13:58:54Z,@Alec-s8p
Dana White started talking like he just saw greatest knockout of all time 😂😂,[],2024-11-06T13:58:26Z,@treywhitley8362
Don't forget RFK JR.,[],2024-11-06T13:58:17Z,@mjm70x
Don't forget RFK JR.,[],2024-11-06T13:58:08Z,@mjm70x
In Jesus Christ mighty name 🙏🏽,[],2024-11-06T13:57:44Z,@AlethaCates-o2m
Thank you Father God for protecting all those who are in leadership,[],2024-11-06T13:57:27Z,@AlethaCates-o2m
"🎊 🦾🎉🍾
TRUMP 2024",[],2024-11-06T13:57:26Z,@SuriNguyen-World
God bless America! I sincerely hope that job market will improve 🙏,[],2024-11-06T13:57:18Z,@lemonpie1425
America. Is. Back!!,[],2024-11-06T13:57:15Z,@jalenstimes7452
I am so excited for America!!!!❤❤❤❤,[],2024-11-06T13:56:54Z,@annestiles5598
Holy crap Baron is tall!😮,[],2024-11-06T13:55:51Z,@sarahlockridge7879
Congratulations 🎊 🎉,[],2024-11-06T13:54:53Z,@morena7914
"God's Choice, Will and Grace with Care and Love  to President Donald J Trump To Save America USA and to Renew the Country America USA for the Common Good to All. May God Bless America USA. USA USA USA",[],2024-11-06T13:54:35Z,@ladangharimau5712
"11:22 this guy made me vote for this Unity Team. I followed his interviews in Fake News Media and Trump is right for choosing him as the VP pick. Also, the Joe Rogan Interview of Vance really cemented my choice. It so casual and he is really relatable. I hate the lies the left threw to him. But he overcome them 1 by 1. JD you are the man.",[],2024-11-06T13:53:40Z,@A1010RBAY
"Congratulations! ❤❤❤❤❤ We love you, Mr. President!",[],2024-11-06T13:53:04Z,@mjm70x
Save the world 🗺️ 🇨🇦✊🇺🇸✌️😇❤️🫶🎉🤲🏻,[],2024-11-06T13:52:36Z,@hoouch1
Congrats to Donald Trump 47th President all the best to his team from Canada We wish all the U.S all the best in the next years ahead,[],2024-11-06T13:52:33Z,@smurf8355
🇺🇸 TRUMP 🇺🇸,[],2024-11-06T13:52:03Z,@joel9490
Congrats President Trump!,[],2024-11-06T13:51:59Z,@paovavi
Daddy's back. 😍😍😍😍😍,[],2024-11-06T13:51:49Z,@alysavaillancourt3184
RAPIST/TRAITOR,[],2024-11-06T13:51:22Z,@tctctctctc-x7c
Congratulations 🎉 America 🇺🇸 is great again respect ✊ what a relief ❤️✌️😇🇨🇦🫶,[],2024-11-06T13:51:08Z,@hoouch1
🇺🇸🇺🇸🇺🇸👍🙏❤️,[],2024-11-06T13:50:53Z,@ckez4724
Congratulations President Trump 🎉 from Canada 🇨🇦,[],2024-11-06T13:50:26Z,@CNguyen9898
Praise the Lord! ❤❤❤,[],2024-11-06T13:50:18Z,@jocelyncams1826
CONGRATULATIONS TRUMP!!! WE LOVE YOU AND YOUR FAMILY ❤✨,[],2024-11-06T13:49:49Z,@nalaamour
Congratulations from Canada !!!!,[],2024-11-06T13:49:34Z,@WilliamTraviss-p7w
GOD IS REAL! Praying for this for 4 Years everyday! GOD BLESS AMERICA 🇺🇸 AND GOD BLESS PRESIDENT TRUMP AND HIS FAMILY!🇺🇸AND YES IM YELLING SO LOUD NOW. 😎🇺🇸😎,[],2024-11-06T13:49:33Z,@LETSBESTRONGER
"President Trump gave billions to the Hurricane victims held over 900 rallys worked harder than any president in history  ,had had more prayers prayed for him . But the battle is not over. President Trump facing tremendous hard times ahead. So keep praying for our President Trump. God Bless President Trump.",[],2024-11-06T13:49:21Z,@amac111
"Indeed  JD Vance ,  young and smart is a very Good choice. He may succeed to be the next President at God's choice, Will and Grace.

Congratulations Vice-President JD Vance. Well done and All the Best in Life.",[],2024-11-06T13:49:04Z,@ladangharimau5712
"Congratulations, Mr. Vance 🎉🎉🎉🎉",[],2024-11-06T13:47:39Z,@whiteorchid60
"Not one black person on that stage

But Dana White randomly is there😂😂",[],2024-11-06T13:47:26Z,@staaywoke559
“MSDNC”😂😂😂,[],2024-11-06T13:47:23Z,@Bizzyjjjeks
"Congrats to America, congrats to Trump from Germany. But please don't leave us alone with Putin x(",[],2024-11-06T13:46:37Z,@Paivren
I knew it,[],2024-11-06T13:46:21Z,@Chris-em1bc
Congratulations President Trump 🎉🎉🎉🎉,[],2024-11-06T13:46:20Z,@whiteorchid60
Relief today,[],2024-11-06T13:45:53Z,@whiteorchid60
Free Leonard Peltier!!,[],2024-11-06T13:45:47Z,@hemptwine6373
💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪,[],2024-11-06T13:45:35Z,@SPMech1
Congratulations mr. president  trump,[],2024-11-06T13:45:32Z,@nengjelmar
God Bless America. Congrats to Donald Trump. Hope he will make it happen. I'm from Singapore and I'm very happy to see he is back again.❤,[],2024-11-06T13:45:26Z,@donaziano6719
I LOVE YRUMP NEW KID ON THE ❤❤BLOCK ❤❤,[],2024-11-06T13:44:40Z,@davedanny9053
Trump hit with the rko out of nowhere,[],2024-11-06T13:43:40Z,@damienandcrystala3949
"Americans have spoken,  Kamala your fired 😁",[],2024-11-06T13:43:20Z,@michelledenesha4046
I can't believe Kamala hit us with the John Cena she didn't come out to talk 😂,[],2024-11-06T13:43:06Z,@damienandcrystala3949
"❤Congratulations, my president!",[],2024-11-06T13:42:46Z,@thewangs100
"He WON! But you guys, there are now 2 months where countries like China or NK might try and invade before Trump takes office. They know who is coming and they'll likely try to get whatever they want done before Trump takes office. Cross your fingers for these 2 months!",[],2024-11-06T13:42:40Z,@bookswmadi
Felicitaciones presidente Trump,[],2024-11-06T13:41:54Z,@PrinceAlexClaessens
"TRUMP...THE SECOND GROVER CLEVELAND IN U.S HISTORY (because Trump is the second U.S president to have won two non-consecutive terms). 

- Grover Cleveland (1885-89 and 1893-97) 

- Donald J. Trump, a.k.a, Grover Cleveland II (2017-21 and 2024-29) 🇺🇸  🇺🇸. 🍾🍾 🎉🎉",[],2024-11-06T13:41:23Z,@isaaccheungseojin5658
"WHAT A LESSON IN TENACITY!!! People of America you have made the wisest choice... GOD BLESS AMERICA........................ BRAVO AMERICA,🎈🎈🎈🎈🎈🎈🤩😍💕💞🥳👍💞💕💃💃💃💃💃💃🥂🤠🤠🤠👏👏👏🎆✨🎇💓❤💖",[],2024-11-06T13:41:15Z,@emanuellemichelet..2632
"What a babbling asshole, congrats Babylon.",['Goodbye Felicia'],2024-11-06T13:41:06Z,@pugglesprindle2698
"CONGRATULATIONS PRESIDENTE TRUMP.   GOD BLESS YOU AND PROTECT YOU 🙏 
GOD BLESS AMERICA 🇺🇸 🙏",[],2024-11-06T13:41:04Z,@MJBriones-so1wd
"We DID IT!!!!!!!!! WHOOOOOO
Thank you, Lord, for saving trump from the assassination attempt, thank you, Lord for making this possible!",[],2024-11-06T13:40:04Z,@bookswmadi
Thankyou America for choosing the right person. Great times for our nation ahead! 🇺🇸🇺🇸🇺🇸,[],2024-11-06T13:40:03Z,@CaptShah74
God Bless the USA 🇺🇸 ❤,[],2024-11-06T13:38:45Z,@sheilaharris5870
Time to give Kamala her eviction notice. Post it on the White House door,[],2024-11-06T13:38:39Z,@candicelancaster2163
Anybody saying they would leave America if he won I got two words for ya see ya,[],2024-11-06T13:38:34Z,@damienandcrystala3949
Go Trump ❤😁👍🇺🇲🇺🇸🇺🇲🇺🇸🇺🇸,[],2024-11-06T13:37:52Z,@sheilaharris5870
